business_id,company_name,business_ref_code,account_manager,business_group,business_unit,account_motion
122508,VIVIDENT PTE. LTD.,SGVVPU,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
95304,VIVIDTECH PTE.LTD.,SGVVPA,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
95353,VSHINE TECH PTE. LTD.,SGVST4,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
132474,WALLED AI PRIVATE LIMITED,SGWPZR,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
69559,WEB3GO TECHNOLOGY PTE. LTD.,SGWEBT,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
70447,WEBAFFINITI PTE. LTD.,SGWPYJ,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
91881,WECHAIN FINTECH PTE. LTD.,SGWEFN,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
87228,WEN CI PTE. LTD.,CNWENP,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
62001,WHOLESOME DISTRIBUTION PTE. LTD.,SGWHLP,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
130416,WINAI TECH PTE. LTD.,SGWNAT,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
126503,WORDTECH LABORATORY PTE. LTD.,SGWLH7,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
107574,XIN JIYUAN NETWORK MEDIA PTE. LTD.,SGJYNM,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
93062,XINGHE SUNSHINE PTE LTD,SGXNGS,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
139257,XM TECH PTE. LTD.,SGTP27,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
135144,XNK HONG ANH TRADING COMPANY LIMITED,SGXNKH,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
143461,XT HORIZON PTE. LTD.,SGHRPD,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
137326,YADEN PTE. LTD.,SGYADP,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
120319,YBK PTE. LTD.,SGYBP9,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
174482,YIELD FT PTE LTD,SGYEDP,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
123342,YIN XING CULTURE PTE. LTD.,SGXNCC,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
103013,YIRIFI.AI PTE. LTD.,SGYRFP,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
91764,YOU XIANG YA SAI PTE. LTD.,SGXAPK,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
134179,YUETIAN PTE. LTD.,SGYPNT,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
132995,ZEGMA PTE. LTD.,SGZEGP,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
107710,ZHEJIANG KINLEAD MANAGEMENT PTE. LTD.,SGZHKG,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
68092,ZIGNIFY PTE. LTD.,SGZGNP,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
118392,ZKAI LABS PTE. LTD.,SGZKAL,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
88665,ZTXD PTE. LTD.,SGZTX7,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
155557,ZYNK LABS PTE. LTD.,SGZYLA,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
91980,ATLAS DEVELOPMENT SERVICES PTE. LTD.,SGATLD,SG AM - Caroline,Aspire FT Pte Ltd,AspireOS,Key
58450,WINTERMUTE ASIA PTE. LTD.,SGWNTA,SG AM - Caroline,Aspire FT Pte Ltd,AspireOS,Key
76878,AFTERSHOCK PC PTE. LTD.,SGAFPB,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
89193,AIRBIT SG PTE. LTD.,SGAPTU,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
115719,AIRGSM PTE. LTD.,SGAPYF,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
72111,ANTLER INNOVATION PTE. LTD.,SGANN3,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
58755,Ascenda Loyalty Pte Ltd,SGASLS,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
70084,ATTIX APAC PTE. LTD.,SGTSD5,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
81753,BANDLAB SINGAPORE PTE. LTD.,SGBANS,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
91214,CASA MIA 1 PTE. LTD.,SGCPH7,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
56244,CASA MIA COLIVING PTE. LTD,SGCAC5,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
130790,Cove Living I Pte Ltd,SGCVLK,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
146128,COVE LIVING II PTE. LTD.,SGCVLD,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
134897,COVE LIVING IV PRIVATE LIMITED,SGCVLL,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
102400,COVE LIVING PTE. LTD.,SGCLBN,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
115417,Datamart Viet Nam Company Limited,SGDAVZ,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
34760,Eezee Pte. Ltd.,SGEEZP,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
132414,EEZEE SDN. BHD.,SGEEZS,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
103630,FIRST PAGE DIGITAL PTE. LTD. USD AC,SGFPDR,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
122936,FIXED & MOBILE PTE. LTD.,SGMQPQ,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
79892,FOCUS GLOBAL INC,SGFCGY,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
87493,GETGO TECHNOLOGIES PTE. LTD.,SGGTZ7,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
95083,GLINTS PTE. LTD.,SGGP5E,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
148572,HeyMax Limited,SGHLCR,SG AM-Rachel,AFT HK Limited,AspireOS,Key
55758,IMMUNI SOFTWARE PTE. LTD.,SGMMUS,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
70699,INTELLECT COMPANY PTE. LTD.,SGNTCD,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
33618,Intrepid E-commerce Services Pte. Ltd.,SGNTRE,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
115418,"Intrepid Philippines, Inc.",SGFYWD,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
115415,Intrepid Vietnam Company Limited,SGNTRV,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
80992,INVIDEO INNOVATION PTE. LTD.,SGNVDN,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
55972,KPI MEDIA PTE LTD,SGMPJG,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
150792,LENDTECH INVESTMENT HOLDINGS PTE LTD,SGEZRZ,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
108293,LETSVIBE PTE. LTD.,SGLP5D,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
121122,LOVEBONITO HOLDINGS PTE LTD IDR,SGLVHV,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
123672,LOVEBONITO HOLDINGS PTE LTD MYR,SGLVHW,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
123674,LOVEBONITO HOLDINGS PTE LTD PHP,SGLH6U,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
84972,LOVEBONITO HOLDINGS PTE. LTD. (SGD),SGLVHC,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
136278,LOVEBONITO HOLDINGS PTE. LTD. (USD),SGLVHM,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
105492,MAGICBLOCK LABS PTE. LTD.,SGML5E,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
112303,MATRIX TRUST PTE. LTD.,SGMTCA,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
89907,MAX NOW PTE. LTD.,SGYBUE,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
86698,MILIEU INSIGHT PTE. LTD.,SGMEUN,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
77903,MULTIPLIER TECHNOLOGIES PTE. LTD. (USD Advance/SGD Debit),SGMUTW,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
58863,OSOME LTD.,SGSKHZ,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
3363,Propseller Pte. Ltd.,SGPRPP,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
75820,PT EEZEE TECHNOLOGIES INDONESIA,SGEEZT,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
95089,PT GLINTS PLATFORM TALENTA,SGGLNA,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
115420,PT INTREPID DIGITAL INDONESIA,SG7BGM,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
69527,TABLEVIBE PTE. LTD.,SGTAPG,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
77221,TECH IN ASIA PTE. LTD.,SGTA9J,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
102393,TELEPORT EVERYWHERE PTE. LTD.,SGHYJD,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
104921,TTMFS SINGAPORE PTE LTD,SGTTMS,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
129328,WEGO PTE. LTD.,SGWPEZ,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
102906,WOOSA SLEEP PTE. LTD.,SGWS5A,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
50696,ZENYUM PTE. LTD.,SGZEPS,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
85278,ZENYUM SDN. BHD.,SGZES6,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
126823,COBO SINGAPORE PTE LTD (SGD),SGK8GA,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
83387,COLIVHQ PTE. LTD.,SGCVPB,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
97953,EDF POWER SOLUTIONS SINGAPORE PTE. LTD. (AUD),SGEDS4,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
91499,EDF POWER SOLUTIONS SINGAPORE PTE. LTD. (JPY),SGEDSC,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
90785,EDF POWER SOLUTIONS SINGAPORE PTE. LTD. (SGD),SGEDFS,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
146923,EDF POWER SOLUTIONS SINGAPORE PTE. LTD. (USD),SGES27,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
110921,Habyt 54 Pte Ltd,SGHPZB,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
66527,HABYT CENTRAL PTE. LTD.,SGHMCJ,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
132746,HELIX PARTNERS SG PTE. LTD.,SGWVSN,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
117512,INTELLECT HEALTH PTE. LTD.,SGNHCM,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
132426,KPI TECHNOLOGIES PTE. LTD.,SGTP3Y,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
68374,MATRIX TECH PTE. LTD.,SGMT4M,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
50847,Nodeflair Pte. Ltd.,SGNDEP,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
80478,ONESHIFT PTE. LTD.,SGMMAR,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
99873,SUCCESS MCMOORE PTE LIMITED,SGSUCM,Eureka,Aspire FT Pte Ltd,AspireX,Key
73338,BLOCKTECH APAC PTE. LTD.,SGBLCA,SG AM - Caroline,Aspire FT Pte Ltd,AspireX,Key
80086,MISTER MOBILE TRADING PTE. LTD.,SGMSME,SG AM - Caroline,Aspire FT Pte Ltd,AspireX,Key
112154,SOURCESAGE (PTE. LTD.) (IDR),SGBZWU,SG AM - Caroline,Aspire FT Pte Ltd,AspireX,Key
122748,SOURCESAGE (PTE. LTD.) (MYR),SGSPTE,SG AM - Caroline,Aspire FT Pte Ltd,AspireX,Key
126883,SOURCESAGE (PTE. LTD.) (VND),SG7RJ7,SG AM - Caroline,Aspire FT Pte Ltd,AspireX,Key
125658,GUMDROP ENTERTAINMENT PTE. LTD.,SGGUME,SG AM - Caroline,Aspire FT Pte Ltd,AspireX,Key
119948,SOURCESAGE (PTE. LTD.) (AUD),SGVZYS,SG AM - Caroline,Aspire FT Pte Ltd,AspireX,Key
126887,SOURCESAGE (PTE. LTD.) (SGD),SGSP4M,SG AM - Caroline,Aspire FT Pte Ltd,AspireX,Key
112759,SOURCESAGE (PTE. LTD.) (THB),SGC42U,SG AM - Caroline,Aspire FT Pte Ltd,AspireX,Key
115697,SOURCESAGE (PTE. LTD.) (USD),SGTP3C,SG AM - Caroline,Aspire FT Pte Ltd,AspireX,Key
147170,AVNM HOLDINGS PTE LTD,SGAVNH,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
149545,ATOM PRIVE GLOBAL HOLDINGS PTE LTD,SGAPA9,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
176595,DIGITAL PATHOLOGY PTE LTD,SGDP67,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
184790,NHN KCP PTE LTD,SGNHKF,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
180524,TRAVEAZY INVESTMENTS PTE LTD,SGU9JE,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
176927,SINGAPORE LEOREN PTE LTD,SGSLFU,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
175995,GCPC SINGAPORE PTE LTD,SGGCPS,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
176281,YAO WANG International CO. Limited,HKWANN,SG AM - Caroline,AFT HK Limited,AspireBA,Key
159924,One Funnel Limited,SGFLJY,SG AM-Rachel,AFT HK Limited,AspireBA,Key
176080,PERSISTENCE AI PTE LTD,SGPPY2,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
175907,GLOBAL PHARMACEUTICAL STRATEGIC ADVISORY GPSA PTE LTD,SGGPVM,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
65141,NEEM EXPONENTIAL TECHNOLOGY PTE. LTD.,SGNEEJ,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Scaled
149591,CINCH SG PTE. LTD.,SGCP98,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
145724,CINCH SG PTE. LTD.,SG9V5K,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
124663,EMMERICK ASIA PTE. LTD.,SGEA2M,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
124255,Hendra Permana,SGMAA3,Eureka,Aspire FT Pte Ltd,AspireBA,Key
102316,PT Digital Laskar Pelangi,SGDGLZ,Eureka,Aspire FT Pte Ltd,AspireBA,Key
106946,Piwpiw,SGPWPN,Eureka,Aspire FT Pte Ltd,AspireBA,Key
91639,PT REPUBLIK AZERO MANAGEMEN,SGFT9T,Eureka,Aspire FT Pte Ltd,AspireX,Key
92057,PT DRC MEDIA GROUP,SGDMSH,Eureka,Aspire FT Pte Ltd,AspireBA,Key
78211,PT ALIA KREASI MANDIRI INTERNASIONAL,SGALKJ,Eureka,Aspire FT Pte Ltd,AspireBA,Key
98619,PT HADONA DIGITAL MEDIA,SGHADD,Eureka,Aspire FT Pte Ltd,AspireBA,Key
123126,PT Brick Teknologi Indonesia (USD),SGBTHS,Eureka,Aspire FT Pte Ltd,AspireBA,Key
91945,PT. AERO GROUP INDONESIA,SGAGEK,Eureka,Aspire FT Pte Ltd,AspireBA,Key
82926,(USD) Pt Coinbit Digital Indonesia,SGUSDC,Eureka,Aspire FT Pte Ltd,AspireBA,Key
78206,PT ALIA DIGITAL PRINTEX,SGALAD,Eureka,Aspire FT Pte Ltd,AspireBA,Key
95603,PT. RINAIYANTI CAHAYA INTERMA,SGRNCW,Eureka,Aspire FT Pte Ltd,AspireBA,Key
143841,SELOW SOLUTION LIMITED,SGCYM3,Eureka,AFT HK Limited,AspireBA,Key
125725,PT NUTRA HASIAT INTERNATIONAL,SGNUHP,Eureka,Aspire FT Pte Ltd,AspireBA,Key
115606,PT ANUGERAH PHARMINDO LESTARI,SGAPRG,Eureka,PT Alumak Teknologi Indonesia,AspireBA,Key
90279,PT SHIPPINDO TEKNOLOGI LOGISTIK,SGSHTH,Eureka,Aspire FT Pte Ltd,AspireBA,Key
108958,MOBBIN PTE. LTD.,SGMBBP,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
128004,HELLO PLANET PTE. LTD.,SGHPVD,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
82718,MARKET MAKERS PTE. LTD.,SGMAM9,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
112233,TPA VENTURES PTE. LTD.,SGTPVK,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
153984,SPACECAPE TECHNOLOGY PTE LTD,SGJMHE,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
75578,SPV1 KALLANG JUNCTION PTE. LTD.,SGSPKG,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
66082,BIG TINY PTE. LTD.,SGTNPU,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
107699,SWEE LEE PHILIPPINES INC,SGSWLK,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
130235,EDF POWER SOLUTIONS SINGAPORE PTE. LTD. (INR),SGES5U,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
174683,BITASIA PTE LTD,SGBTPD,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
135499,PT Angkut Teknologi Indonesia,SGATJ2,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
78209,PT ALIA KREASI CANTIKA,SGALAK,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
135206,PT Calla Moda Studio,SGCMFB,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
181354,NF RESOURCES PTE LTD,SGS38H,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
102338,PT Airudder Information Technology,SGHVQR,Eureka,PT Alumak Teknologi Indonesia,AspireBA,Key
87443,FASTCO PTE. LTD.,SGFPVY,SG AM - Caroline,Aspire FT Pte Ltd,AspireX,Key
144557,Inovasi Langit Digital Limited,SGNVL5,Eureka,AFT HK Limited,AspireBA,Key
147764,EL CONNECT PTE LTD,SG5HQ4,SG AM - Caroline,Aspire FT Pte Ltd,AspireX,Key
127742,FUNHOM PTE. LTD.,SGFPD4,SG AM - Caroline,Aspire FT Pte Ltd,AspireX,Key
121940,INSTANTLY SINGAPORE PTE. LTD.,SGNSSL,SG AM - Caroline,Aspire FT Pte Ltd,AspireX,Key
178081,MAJESTIC INSIGHT PTE LTD,SGMNAK,SG AM - Caroline,AFT HK Limited,AspireBA,Key
